# WALTzER VIS band. Generated on: 2026-02-19
#wl[um]  reflectivity  dichroic1_eff dichroic2_eff grating_eff  qe  throughput
0.45677656     0.9284     0.9000     0.8500     0.5153     0.8556     0.229435
0.45686691     0.9284     0.9000     0.8500     0.5157     0.8558     0.229640
0.45695726     0.9284     0.9000     0.8500     0.5160     0.8560     0.229847
0.45704762     0.9284     0.9000     0.8500     0.5164     0.8562     0.230055
0.45713797     0.9284     0.9000     0.8500     0.5167     0.8564     0.230262
0.45722833     0.9284     0.9000     0.8500     0.5171     0.8565     0.230467
0.45731868     0.9284     0.9000     0.8500     0.5175     0.8567     0.230673
0.45740904     0.9284     0.9000     0.8500     0.5178     0.8569     0.230882
0.45749939     0.9284     0.9000     0.8500     0.5182     0.8571     0.231090
0.45758974     0.9284     0.9000     0.8500     0.5185     0.8573     0.231296
0.45768010     0.9284     0.9000     0.8500     0.5189     0.8574     0.231501
0.45777045     0.9284     0.9000     0.8500     0.5192     0.8576     0.231709
0.45786081     0.9284     0.9000     0.8500     0.5196     0.8578     0.231918
0.45795116     0.9284     0.9000     0.8500     0.5200     0.8580     0.232125
0.45804151     0.9284     0.9000     0.8500     0.5203     0.8582     0.232330
0.45813187     0.9284     0.9000     0.8500     0.5207     0.8583     0.232537
0.45822222     0.9284     0.9000     0.8500     0.5210     0.8585     0.232746
0.45831258     0.9284     0.9000     0.8500     0.5214     0.8587     0.232955
0.45840293     0.9284     0.9000     0.8500     0.5218     0.8589     0.233161
0.45849328     0.9284     0.9000     0.8500     0.5221     0.8591     0.233367
0.45858364     0.9284     0.9000     0.8500     0.5225     0.8593     0.233573
0.45867399     0.9284     0.9000     0.8500     0.5228     0.8594     0.233779
0.45876435     0.9284     0.9000     0.8500     0.5232     0.8596     0.233987
0.45885470     0.9284     0.9000     0.8500     0.5235     0.8598     0.234197
0.45894505     0.9284     0.9000     0.8500     0.5239     0.8600     0.234405
0.45903541     0.9284     0.9000     0.8500     0.5243     0.8602     0.234611
0.45912576     0.9283     0.9000     0.8500     0.5246     0.8603     0.234817
0.45921612     0.9283     0.9000     0.8500     0.5250     0.8605     0.235024
0.45930647     0.9283     0.9000     0.8500     0.5253     0.8607     0.235230
0.45939683     0.9283     0.9000     0.8500     0.5257     0.8609     0.235440
0.45948718     0.9283     0.9000     0.8500     0.5261     0.8611     0.235650
0.45957753     0.9283     0.9000     0.8500     0.5264     0.8612     0.235857
0.45966789     0.9283     0.9000     0.8500     0.5268     0.8614     0.236064
0.45975824     0.9283     0.9000     0.8500     0.5271     0.8616     0.236271
0.45984860     0.9283     0.9000     0.8500     0.5275     0.8618     0.236478
0.45993895     0.9283     0.9000     0.8500     0.5278     0.8620     0.236685
0.46002930     0.9283     0.9000     0.8500     0.5282     0.8621     0.236892
0.46011966     0.9283     0.9000     0.8500     0.5286     0.8623     0.237099
0.46021001     0.9283     0.9000     0.8500     0.5289     0.8625     0.237310
0.46030037     0.9283     0.9000     0.8500     0.5293     0.8627     0.237521
0.46039072     0.9283     0.9000     0.8500     0.5296     0.8629     0.237728
0.46048107     0.9283     0.9000     0.8500     0.5300     0.8631     0.237935
0.46057143     0.9283     0.9000     0.8500     0.5304     0.8632     0.238142
0.46066178     0.9283     0.9000     0.8500     0.5307     0.8634     0.238350
0.46075214     0.9283     0.9000     0.8500     0.5311     0.8636     0.238557
0.46084249     0.9283     0.9000     0.8500     0.5314     0.8638     0.238765
0.46093284     0.9283     0.9000     0.8500     0.5318     0.8640     0.238972
0.46102320     0.9283     0.9000     0.8500     0.5321     0.8641     0.239180
0.46111355     0.9283     0.9000     0.8500     0.5325     0.8643     0.239388
0.46120391     0.9283     0.9000     0.8500     0.5329     0.8645     0.239599
0.46129426     0.9283     0.9000     0.8500     0.5332     0.8647     0.239811
0.46138462     0.9283     0.9000     0.8500     0.5336     0.8649     0.240019
0.46147497     0.9283     0.9000     0.8500     0.5339     0.8650     0.240227
0.46156532     0.9283     0.9000     0.8500     0.5343     0.8652     0.240435
0.46165568     0.9283     0.9000     0.8500     0.5347     0.8654     0.240643
0.46174603     0.9282     0.9000     0.8500     0.5350     0.8656     0.240851
0.46183639     0.9282     0.9000     0.8500     0.5354     0.8658     0.241059
0.46192674     0.9282     0.9000     0.8500     0.5357     0.8659     0.241267
0.46201709     0.9282     0.9000     0.8500     0.5361     0.8661     0.241476
0.46210745     0.9282     0.9000     0.8500     0.5364     0.8663     0.241684
0.46219780     0.9282     0.9000     0.8500     0.5368     0.8665     0.241893
0.46228816     0.9282     0.9000     0.8500     0.5372     0.8667     0.242101
0.46237851     0.9282     0.9000     0.8500     0.5375     0.8669     0.242310
0.46246886     0.9282     0.9000     0.8500     0.5379     0.8670     0.242518
0.46255922     0.9282     0.9000     0.8500     0.5382     0.8672     0.242727
0.46264957     0.9282     0.9000     0.8500     0.5386     0.8674     0.242936
